id,calories,proteins,fat,carbohydrate,name,kategori,protein_density,fat_ratio,pct_cal_from_fat,pct_cal_from_protein,pct_cal_from_carb,risiko_kolesterol,is_recommended
1,280.0,9.2,28.4,0.0,Abon,Tinggi Lemak,0.0327,0.1011,90.96,13.1,0.0,2,0
2,513.0,23.7,37.0,21.3,Abon Haruwan,Tinggi Protein & Lemak,0.0461,0.072,64.79,18.44,16.58,2,0
3,0.0,0.0,0.2,0.0,Agar-Agar,Rendah Lemak & Karbo,0.0,0.2,180.0,0.0,0.0,0,0
4,45.0,1.1,0.4,10.8,Akar Tonjong Segar,Rendah Lemak & Karbo,0.0239,0.0087,7.83,9.57,93.91,0,0
5,37.0,4.4,0.5,3.8,Aletoge Segar,Rendah Lemak & Karbo,0.1158,0.0132,11.84,46.32,40.0,0,0
6,85.0,0.9,6.5,7.7,Alpukat Segar,Sedang,0.0105,0.0756,68.02,4.19,35.81,0,0
7,96.0,3.7,0.6,19.1,Ampas Kacang Hijau,Rendah Lemak,0.0381,0.0062,5.57,15.26,78.76,0,0
8,414.0,26.6,18.3,41.3,Ampas Tahu,Tinggi Protein & Lemak,0.0641,0.0441,39.69,25.64,39.81,2,0
9,75.0,4.1,2.1,10.7,Ampas Tahu Kukus,Rendah Lemak & Karbo,0.0539,0.0276,24.87,21.58,56.32,0,0
10,67.0,5.0,2.1,8.1,Ampas Tahu Mentah,Rendah Lemak & Karbo,0.0735,0.0309,27.79,29.41,47.65,0,1
11,184.0,18.8,14.0,0.0,Anak Sapi Daging Gemuk Segar,Sedang,0.1016,0.0757,68.11,40.65,0.0,1,0
12,174.0,19.6,10.0,0.0,Anak Sapi Daging Kurus Segar,Sedang,0.112,0.0571,51.43,44.8,0.0,1,1
13,190.0,19.1,12.0,0.0,Anak Sapi Daging Sedang Segar,Sedang,0.1,0.0628,56.54,40.0,0.0,1,0
14,99.0,4.6,1.0,18.0,Andaliman Segar,Rendah Lemak,0.046,0.01,9.0,18.4,72.0,0,0
15,25.0,1.6,0.2,5.3,Andewi,Rendah Lemak & Karbo,0.0615,0.0077,6.92,24.62,81.54,0,0
16,30.0,0.5,0.2,6.8,Anggur Hutan Segar,Rendah Lemak & Karbo,0.0161,0.0065,5.81,6.45,87.74,0,0
17,354.0,16.4,31.5,0.0,Angsa,Tinggi Protein & Lemak,0.0462,0.0887,79.86,18.48,0.0,2,0
18,126.0,3.4,7.9,10.3,Anyang Sayur,Sedang,0.0268,0.0622,55.98,10.71,32.44,0,0
19,58.0,0.3,0.4,14.9,Apel,Rendah Lemak & Karbo,0.0051,0.0068,6.1,2.03,101.02,0,0
20,57.0,0.5,0.4,12.8,Apel Malang Segar,Rendah Lemak & Karbo,0.0086,0.0069,6.21,3.45,88.28,0,0
21,37.0,0.8,0.5,8.3,Arbei,Rendah Lemak & Karbo,0.0211,0.0132,11.84,8.42,87.37,0,0
22,113.0,0.9,7.2,11.2,Ares Sayur,Sedang,0.0079,0.0632,56.84,3.16,39.3,0,0
23,102.0,1.0,0.2,24.1,Arrowroot Segar,Rendah Lemak,0.0097,0.0019,1.75,3.88,93.59,0,0
24,277.0,2.4,25.0,10.7,Arwan Sirsir,Tinggi Lemak,0.0086,0.0899,80.94,3.45,15.4,2,0
25,75.0,0.2,1.1,16.1,Asam Kandis Segar,Rendah Lemak,0.0026,0.0145,13.03,1.05,84.74,0,0
26,239.0,2.8,0.6,62.5,Asam Masak Di Pohon,Rendah Lemak,0.0117,0.0025,2.25,4.67,104.17,0,0
27,135.0,0.8,0.4,32.1,Asam Payak Segar,Rendah Lemak,0.0059,0.0029,2.65,2.35,94.41,0,0
28,261.0,0.9,1.6,63.3,Asan Kandis Kering,Rendah Lemak,0.0034,0.0061,5.5,1.37,96.64,0,0
29,98.0,3.9,2.6,14.8,Asinan Bogor Sayuran,Rendah Lemak & Karbo,0.0394,0.0263,23.64,15.76,59.8,0,0
30,302.0,18.2,25.0,0.0,Ayam,Tinggi Protein & Lemak,0.0601,0.0825,74.26,24.03,0.0,2,0
31,297.0,35.9,15.2,1.6,Ayam  Goreng Kentuckysayap,Tinggi Protein & Lemak,0.1205,0.051,45.91,48.19,2.15,2,0
32,270.0,32.3,11.2,9.9,Ayam Ampela Goreng,Sedang,0.1192,0.0413,37.2,47.68,14.61,1,0
33,75.0,13.8,1.9,0.7,Ayam Dideh/Darah Segar,"Tinggi Protein, Rendah Lemak",0.1816,0.025,22.5,72.63,3.68,0,1
34,295.0,34.0,16.0,1.5,Ayam Goreng Church Texa Sayap,Tinggi Protein & Lemak,0.1149,0.0541,48.65,45.95,2.03,2,0
35,338.0,35.2,20.6,0.4,Ayam Goreng Church Texas Dada,Tinggi Protein & Lemak,0.1038,0.0608,54.69,41.53,0.47,2,0
36,275.0,37.4,12.2,1.3,Ayam Goreng Kalasan Paha,Sedang,0.1355,0.0442,39.78,54.2,1.88,1,0
37,298.0,34.2,16.8,0.1,Ayam Goreng Kentucky Dada,Tinggi Protein & Lemak,0.1144,0.0562,50.57,45.75,0.13,2,0
38,286.0,32.1,16.1,1.1,Ayam Goreng Kentucky Paha,Tinggi Protein & Lemak,0.1118,0.0561,50.49,44.74,1.53,2,0
39,295.0,39.2,13.6,1.0,Ayam Goreng Mbok Berek Dada,Sedang,0.1324,0.0459,41.35,52.97,1.35,1,0
40,287.0,31.0,15.7,1.7,Ayam Goreng Paha,Tinggi Protein & Lemak,0.1076,0.0545,49.06,43.06,2.36,2,0
41,246.0,37.9,9.0,0.7,Ayam Goreng Pasundan Dada,Sedang,0.1534,0.0364,32.79,61.38,1.13,1,1
42,245.0,33.1,11.4,0.3,Ayam Goreng Pasundan Paha,Sedang,0.1346,0.0463,41.71,53.82,0.49,1,0
43,295.0,37.4,14.7,0.6,Ayam Goreng Pioneer Dada,Sedang,0.1264,0.0497,44.7,50.54,0.81,1,0
44,244.0,36.7,9.2,1.0,Ayam Goreng Sukabumi Dada,Sedang,0.1498,0.0376,33.8,59.92,1.63,1,1
45,283.0,35.7,14.3,0.5,Ayam Goreng Sukabumi Paha,Sedang,0.1257,0.0504,45.32,50.28,0.7,1,0
46,261.0,27.4,16.1,1.6,Ayam Hati Segar,Tinggi Protein & Lemak,0.1046,0.0615,55.31,41.83,2.44,2,0
47,264.0,18.2,20.1,2.7,Ayam Taliwang Masakan,Tinggi Protein & Lemak,0.0687,0.0758,68.26,27.47,4.08,2,0
48,473.0,45.2,26.3,13.9,Ayam Usus Goreng,Tinggi Protein & Lemak,0.0954,0.0555,49.94,38.14,11.73,2,0
49,113.0,17.6,4.2,0.0,Babat,Sedang,0.1544,0.0368,33.16,61.75,0.0,0,1
50,453.0,11.9,45.0,0.0,Babi Daging Gemuk Segar,Tinggi Lemak,0.0262,0.0991,89.21,10.48,0.0,2,0
51,371.0,14.1,35.0,0.0,Babi Daging Kurus Segar,Tinggi Lemak,0.0379,0.0941,84.68,15.16,0.0,2,0
52,110.0,16.3,4.6,0.8,Babi Ginjal Segar,Sedang,0.1468,0.0414,37.3,58.74,2.88,0,1
53,129.0,19.7,4.8,1.7,Babi Hati Segar,Sedang,0.1515,0.0369,33.23,60.62,5.23,0,1
54,491.0,24.6,16.3,0.2,Babi Hutan Masak Rica Masakan,Tinggi Protein & Lemak,0.05,0.0331,29.82,20.0,0.16,1,0
55,102.9,3.3,2.7,16.3,Bacang,Rendah Lemak,0.0318,0.026,23.39,12.7,62.75,0,0
56,450.0,3.2,13.9,78.1,Bagea Kelapa Asin,Sedang,0.0071,0.0308,27.74,2.84,69.27,1,0
57,452.0,1.3,13.8,80.6,Bagea Kelapa Manis,Sedang,0.0029,0.0305,27.42,1.15,71.17,1,0
58,529.0,3.2,29.1,63.6,Bagea Kenari Asin,Tinggi Lemak,0.006,0.0549,49.42,2.42,48.0,2,0
59,523.0,3.2,28.2,64.2,Bagea Kenari Manis,Tinggi Lemak,0.0061,0.0538,48.44,2.44,49.01,2,0
60,416.0,6.5,9.4,76.3,Bagea Kw 1,Sedang,0.0156,0.0225,20.29,6.24,73.19,1,0
61,382.0,0.3,3.5,87.2,Bagea Kw 2,Sedang,0.0008,0.0091,8.22,0.31,91.07,0,0
62,129.0,1.9,6.6,15.6,Baje,Sedang,0.0146,0.0508,45.69,5.85,48.0,0,0
63,272.0,8.7,6.7,44.1,Bakpia Kue,Sedang,0.0319,0.0245,22.09,12.75,64.62,0,1
64,76.0,4.1,2.5,9.2,Bakso,Rendah Lemak & Karbo,0.0532,0.0325,29.22,21.3,47.79,0,0
65,27.0,2.0,0.2,4.2,Bakung Segar,Rendah Lemak & Karbo,0.0714,0.0071,6.43,28.57,60.0,0,0
66,280.0,8.2,10.2,39.0,Bakwan,Sedang,0.0292,0.0363,32.67,11.67,55.52,1,0
67,13.0,0.4,0.2,3.0,Baligo,Rendah Lemak & Karbo,0.0286,0.0143,12.86,11.43,85.71,0,0
68,190.0,3.3,0.3,43.5,Bantal,Rendah Lemak,0.0173,0.0016,1.41,6.91,91.1,0,0
69,159.0,3.1,5.8,23.5,Barongko,Sedang,0.0194,0.0362,32.62,7.75,58.75,0,0
70,137.0,4.3,4.8,19.1,Batang Tading,Sedang,0.0312,0.0348,31.3,12.46,55.36,0,0
71,107.0,2.2,2.2,19.6,Batar Daan,Rendah Lemak,0.0204,0.0204,18.33,8.15,72.59,0,0
72,76.0,1.1,0.9,16.0,Batatas Gembili Segar,Rendah Lemak,0.0143,0.0117,10.52,5.71,83.12,0,0
73,110.0,1.4,1.1,23.4,Batatas Kelapa Ubi Bakar,Rendah Lemak,0.0126,0.0099,8.92,5.05,84.32,0,0
74,92.0,1.2,0.3,21.0,Batatas Kelapa Ubi Kukus,Rendah Lemak,0.0129,0.0032,2.9,5.16,90.32,0,0
75,89.0,1.1,0.1,21.0,Batatas Kelapa Ubi Segar,Rendah Lemak,0.0122,0.0011,1.0,4.89,93.33,0,0
76,182.0,2.4,0.4,42.2,Batatas Tali Ubi Rebus,Rendah Lemak,0.0131,0.0022,1.97,5.25,92.24,0,0
77,45.0,1.4,0.2,10.3,Bawang Bombay,Rendah Lemak & Karbo,0.0304,0.0043,3.91,12.17,89.57,0,0
78,39.0,1.5,0.3,0.2,Bawang Merah,Rendah Lemak & Karbo,0.0375,0.0075,6.75,15.0,2.0,0,0
79,95.0,4.5,0.2,23.1,Bawang Putih,Rendah Lemak,0.0469,0.0021,1.88,18.75,96.25,0,0
80,30.0,1.3,0.7,5.8,Bayam Kukus,Rendah Lemak & Karbo,0.0419,0.0226,20.32,16.77,74.84,0,0
81,51.0,4.6,0.5,10.0,Bayam Merah,Rendah Lemak & Karbo,0.0885,0.0096,8.65,35.38,76.92,0,0
82,41.0,2.2,0.8,6.3,Bayam Merah Segar,Rendah Lemak & Karbo,0.0524,0.019,17.14,20.95,60.0,0,0
83,23.0,1.2,0.6,3.7,Bayam Rebus,Rendah Lemak & Karbo,0.05,0.025,22.5,20.0,61.67,0,0
84,36.0,3.5,0.5,6.5,Bayam Segar,Rendah Lemak & Karbo,0.0946,0.0135,12.16,37.84,70.27,0,0
85,102.0,3.7,6.7,6.9,Bayam Tumis + Oncom,Sedang,0.0359,0.065,58.54,14.37,26.8,0,0
86,48.0,1.4,4.2,2.6,Bayam Tumis Bersantan,Sedang,0.0286,0.0857,77.14,11.43,21.22,0,0
87,326.0,16.0,28.6,0.0,Bebek (Itik),Tinggi Protein & Lemak,0.0489,0.0875,78.72,19.57,0.0,2,0
88,303.0,11.3,27.0,3.7,Bebek Alabio Daging Segar,Tinggi Lemak,0.0372,0.0888,79.93,14.87,4.87,2,0
89,300.0,24.0,20.7,4.5,Bebek Daging Goreng,Tinggi Protein & Lemak,0.0797,0.0688,61.89,31.89,5.98,2,0
90,65.0,1.1,5.2,3.5,Beberuk,Sedang,0.0167,0.0788,70.91,6.67,21.21,0,0
91,258.0,10.6,9.5,32.5,Beef Burger,Sedang,0.0409,0.0367,33.01,16.37,50.19,1,1
92,151.0,8.6,3.1,22.3,Beef Teriyaki Masakan,Sedang,0.0566,0.0204,18.36,22.63,58.68,0,1
93,132.0,9.8,1.1,20.7,Beef Yakiniku Masakan,Rendah Lemak,0.0737,0.0083,7.44,29.47,62.26,0,1
94,116.0,11.9,4.9,6.1,Bekasam,Sedang,0.1017,0.0419,37.69,40.68,20.85,0,1
95,78.0,11.4,2.0,3.6,Bekasang,"Tinggi Protein, Rendah Lemak",0.1443,0.0253,22.78,57.72,18.23,0,1
96,131.0,20.2,4.3,2.8,Belibis Daging Segar,Sedang,0.153,0.0326,29.32,61.21,8.48,0,1
97,36.0,0.4,0.4,8.8,Belimbing,Rendah Lemak & Karbo,0.0108,0.0108,9.73,4.32,95.14,0,0
98,145.0,1.2,0.4,34.2,Belitung Talas Kukus,Rendah Lemak,0.0082,0.0027,2.47,3.29,93.7,0,0
99,417.0,25.9,19.4,32.0,Belut Goreng,Tinggi Protein & Lemak,0.062,0.0464,41.77,24.78,30.62,2,0
100,70.0,14.6,0.8,1.0,Belut Segar,"Tinggi Protein, Rendah Lemak",0.2056,0.0113,10.14,82.25,5.63,0,1
101,93.0,12.8,1.5,6.1,Belutlaut Segar,"Tinggi Protein, Rendah Lemak",0.1362,0.016,14.36,54.47,25.96,0,1
102,55.0,1.4,0.2,12.8,Bengkuang,Rendah Lemak & Karbo,0.025,0.0036,3.21,10.0,91.43,0,0
103,98.0,1.6,0.7,20.9,Bentul (Komba)  Talas Segar,Rendah Lemak,0.0162,0.0071,6.36,6.46,84.44,0,0
104,71.0,2.3,0.3,15.4,Bentul Talas Kukus,Rendah Lemak,0.0319,0.0042,3.75,12.78,85.56,0,0
105,350.0,2.7,1.1,82.3,Beras Cerdas,Rendah Lemak,0.0077,0.0031,2.82,3.08,93.79,0,0
106,364.0,3.4,0.7,86.3,Beras Ganyong,Rendah Lemak,0.0093,0.0019,1.73,3.73,94.58,0,0
107,360.0,6.8,0.7,78.9,Beras Giling,Rendah Lemak,0.0188,0.0019,1.75,7.53,87.42,0,0
108,178.0,2.1,0.1,40.6,Beras Giling Masak (Nasi),Rendah Lemak,0.0117,0.0006,0.5,4.69,90.73,0,0
109,357.0,8.4,1.7,77.1,Beras Giling Mentah,Rendah Lemak,0.0235,0.0047,4.27,9.39,86.15,0,0
110,369.0,9.5,1.4,77.1,Beras Giling Var Pelita Mentah,Rendah Lemak,0.0257,0.0038,3.41,10.27,83.35,0,0
111,357.0,8.4,1.7,77.1,Beras Giling Var Rojolele Mentah,Rendah Lemak,0.0235,0.0047,4.27,9.39,86.15,0,0
112,351.0,8.0,1.3,76.9,Beras Hitam Mentah,Rendah Lemak,0.0227,0.0037,3.32,9.09,87.39,0,0
113,358.0,5.5,0.1,82.7,Beras Jagung Kuning Kering Mentah,Rendah Lemak,0.0153,0.0003,0.25,6.13,92.14,0,0
114,307.0,4.8,0.1,71.8,Beras Jagung Putih Kering Mentah,Rendah Lemak,0.0156,0.0003,0.29,6.23,93.25,0,0
115,356.0,7.0,0.7,78.0,Beras Ketan Hitam,Rendah Lemak,0.0196,0.002,1.76,7.84,87.39,0,0
116,181.0,4.0,1.2,37.3,Beras Ketan Hitam Kukus,Rendah Lemak,0.022,0.0066,5.93,8.79,81.98,0,0
117,166.0,3.8,1.0,34.4,Beras Ketan Hitam Tape,Rendah Lemak,0.0228,0.006,5.39,9.1,82.4,0,0
118,360.0,8.0,2.3,74.5,Beras Ketan Hitam Tumbuk,Rendah Lemak,0.0222,0.0064,5.73,8.86,82.55,0,0
119,360.0,8.0,2.3,74.5,Beras Ketan Hitam Tumbuk Mentah,Rendah Lemak,0.0222,0.0064,5.73,8.86,82.55,0,0
120,362.0,6.7,0.7,79.4,Beras Ketan Putih,Rendah Lemak,0.0185,0.0019,1.74,7.38,87.49,0,0
121,163.0,3.0,0.4,35.7,Beras Ketan Putih Kukus,Rendah Lemak,0.0183,0.0024,2.2,7.32,87.07,0,0
122,172.0,3.0,0.5,37.5,Beras Ketan Putih Tape,Rendah Lemak,0.0173,0.0029,2.6,6.94,86.71,0,0
123,361.0,7.4,0.8,78.4,Beras Ketan Putih Tumbuk,Rendah Lemak,0.0204,0.0022,1.99,8.18,86.63,0,0
124,361.0,7.4,0.8,78.4,Beras Ketan Putih Tumbuk Mentah,Rendah Lemak,0.0204,0.0022,1.99,8.18,86.63,0,0
125,376.0,7.5,3.8,78.0,Beras Ladang Mentah,Sedang,0.0199,0.0101,9.07,7.96,82.76,0,0
126,339.0,7.7,4.4,73.0,Beras Menir,Sedang,0.0226,0.0129,11.65,9.06,85.88,0,0
127,362.0,7.7,4.4,73.0,Beras Menir Mentah,Sedang,0.0212,0.0121,10.91,8.48,80.44,0,0
128,359.0,7.5,0.9,77.6,Beras Merah Tumbuk,Rendah Lemak,0.0208,0.0025,2.25,8.33,86.22,0,0
129,364.0,6.8,0.6,80.1,Beras Parboiled,Rendah Lemak,0.0186,0.0016,1.48,7.45,87.78,0,0
130,353.0,6.8,0.6,80.0,Beras Parboiled,Rendah Lemak,0.0192,0.0017,1.53,7.68,90.4,0,0
131,335.0,7.4,1.9,76.2,Beras Pecah Kulit,Rendah Lemak,0.022,0.0057,5.09,8.81,90.71,0,0
132,363.0,7.6,1.1,78.3,Beras Setengah Giling,Rendah Lemak,0.0209,0.003,2.72,8.35,86.04,0,0
133,344.0,1.1,0.2,28.3,Beras Siger,Rendah Lemak,0.0032,0.0006,0.52,1.28,32.81,0,0
134,354.0,7.8,0.4,79.9,Beras Tumbuk Mentah,Rendah Lemak,0.022,0.0011,1.01,8.79,90.03,0,0
135,352.0,7.3,0.9,76.2,Beras Tumbuk Merah Mentah,Rendah Lemak,0.0207,0.0025,2.29,8.27,86.35,0,0
136,145.0,16.3,7.0,4.1,Betok Wadi Masakan,Sedang,0.1116,0.0479,43.15,44.66,11.23,0,1
137,360.0,4.7,0.1,82.1,Bihun,Rendah Lemak,0.013,0.0003,0.25,5.21,90.97,0,0
138,154.0,3.0,4.5,25.5,Bihun Goreng,Sedang,0.0194,0.029,26.13,7.74,65.81,0,0
139,381.0,6.1,3.9,80.3,Bihun Goreng Instan,Sedang,0.016,0.0102,9.19,6.39,84.08,0,0
140,354.0,0.5,0.3,87.4,Bihun Jagung Mentah,Rendah Lemak,0.0014,0.0008,0.76,0.56,98.48,0,0
141,348.0,4.7,0.1,82.1,Bihun Mentah,Rendah Lemak,0.0135,0.0003,0.26,5.39,94.1,0,0
142,562.0,21.2,49.6,23.6,Biji Jambu Mete,Tinggi Protein & Lemak,0.0377,0.0881,79.29,15.06,16.77,2,0
143,629.0,21.5,56.6,19.8,Biji Jambu Mete Goreng,Tinggi Protein & Lemak,0.0341,0.0898,80.86,13.65,12.57,2,0
144,262.0,2.3,5.4,51.1,Biji Nangka/Biji Salak,Sedang,0.0087,0.0205,18.48,3.5,77.72,0,0
145,199.0,2.1,1.5,44.4,Bika Ambon,Rendah Lemak,0.0105,0.0075,6.75,4.2,88.8,0,0
146,225.7,3.0,0.3,52.9,Bika Ambon,Rendah Lemak,0.0132,0.0013,1.19,5.29,93.34,0,0
147,48.0,0.6,0.0,4.4,Bir (4% Alkohol),Rendah Lemak & Karbo,0.0122,0.0,0.0,4.9,35.92,0,0
148,458.0,6.9,14.4,75.1,Biskuit,Sedang,0.015,0.0314,28.24,6.01,65.45,1,0
149,42.0,1.6,0.1,9.6,Bit,Rendah Lemak & Karbo,0.0372,0.0023,2.09,14.88,89.3,0,0
150,51.0,0.3,0.1,12.1,Biwah Segar,Rendah Lemak & Karbo,0.0058,0.0019,1.73,2.31,93.08,0,0
151,43.0,2.6,0.0,11.6,Bonggol Pisang,Rendah Lemak & Karbo,0.0591,0.0,0.0,23.64,105.45,0,0
152,245.0,3.4,0.0,66.2,Bonggol Pisang Kering,Rendah Lemak,0.0138,0.0,0.0,5.53,107.64,0,0
153,119.0,4.4,3.5,18.3,Bongkrek (Tempe Bungkil),Sedang,0.0367,0.0292,26.25,14.67,61.0,0,0
154,23.0,1.0,0.8,7.2,Boros Kunci,Rendah Lemak & Karbo,0.0417,0.0333,30.0,16.67,120.0,0,0
155,22.0,1.0,0.3,4.7,Boros Laja (Lengkuas),Rendah Lemak & Karbo,0.0435,0.013,11.74,17.39,81.74,0,0
156,186.0,11.7,9.7,13.0,Botok Lamtoro,Sedang,0.0626,0.0519,46.68,25.03,27.81,1,1
157,249.0,3.4,0.4,58.0,Brem,Rendah Lemak,0.0136,0.0016,1.44,5.44,92.8,0,0
158,400.0,4.0,0.7,95.3,Brondong,Rendah Lemak,0.01,0.0017,1.57,3.99,95.06,0,0
159,141.0,15.3,3.3,12.6,Brongkos,Sedang,0.1077,0.0232,20.92,43.1,35.49,0,1
160,23.0,0.8,0.2,5.2,Buah Atung,Rendah Lemak & Karbo,0.0333,0.0083,7.5,13.33,86.67,0,0
161,110.0,1.4,2.1,21.4,Buah Kelenting Segar,Rendah Lemak,0.0126,0.0189,17.03,5.05,77.12,0,0
162,38.0,1.5,0.2,7.5,Buah Kelor,Rendah Lemak & Karbo,0.0385,0.0051,4.62,15.38,76.92,0,0
163,264.0,4.0,1.1,59.6,Buah Kom Segar,Rendah Lemak,0.0151,0.0042,3.74,6.04,89.96,0,0
164,39.0,0.7,0.2,9.7,Buah Mentega (Bisbul),Rendah Lemak & Karbo,0.0175,0.005,4.5,7.0,97.0,0,0
165,87.0,2.6,2.7,13.1,Buah Merah,Rendah Lemak & Karbo,0.0295,0.0307,27.61,11.82,59.55,0,0
166,71.0,1.7,3.1,9.1,Buah Naga Merah Segar,Sedang,0.0236,0.0431,38.75,9.44,50.56,0,0
167,56.0,0.8,1.0,10.9,Buah Naga Putih Segar,Rendah Lemak & Karbo,0.014,0.0175,15.79,5.61,76.49,0,0
168,55.0,1.2,0.1,12.2,Buah Negri Segar,Rendah Lemak & Karbo,0.0214,0.0018,1.61,8.57,87.14,0,0
169,101.0,1.7,0.6,25.2,Buah Nona,Rendah Lemak,0.0167,0.0059,5.29,6.67,98.82,0,0
170,78.0,0.6,0.3,18.2,Buah Rotan Segar,Rendah Lemak,0.0076,0.0038,3.42,3.04,92.15,0,0
171,113.0,0.8,0.3,26.8,Buah Rukam Segar,Rendah Lemak,0.007,0.0026,2.37,2.81,94.04,0,0
172,29.0,2.1,0.7,3.6,Buah Ruruhi Segar,Rendah Lemak & Karbo,0.07,0.0233,21.0,28.0,48.0,0,0
173,67.0,0.4,0.2,15.9,Buah Tuppa Segar,Rendah Lemak,0.0059,0.0029,2.65,2.35,93.53,0,0
174,365.0,49.6,4.8,30.8,Buaya Daging Dendeng Mentah,Sedang,0.1355,0.0131,11.8,54.21,33.66,0,0
175,60.0,1.0,60.0,13.0,Bubur,Tinggi Lemak,0.0164,0.9836,885.25,6.56,85.25,2,0
176,167.0,0.2,4.0,33.0,Bubur Sagu,Sedang,0.0012,0.0238,21.43,0.48,78.57,0,0
177,156.0,2.3,0.2,15.6,Bubur Tinotuan (Manado),Rendah Lemak,0.0146,0.0013,1.15,5.86,39.75,0,0
178,72.0,11.4,4.9,1.4,Bulgogi Masakan,Sedang,0.1562,0.0671,60.41,62.47,7.67,0,1
179,212.0,16.9,0.2,47.6,Bulung Jajan,"Tinggi Protein, Rendah Lemak",0.0793,0.0009,0.85,31.74,89.39,0,1
180,237.0,14.7,0.2,56.0,Bulung Sangu,"Tinggi Protein, Rendah Lemak",0.0618,0.0008,0.76,24.71,94.12,0,1
181,35.0,2.4,0.2,7.7,Buncis,Rendah Lemak & Karbo,0.0667,0.0056,5.0,26.67,85.56,0,0
182,60.0,5.1,0.5,8.5,Buncis Asam,Rendah Lemak & Karbo,0.0836,0.0082,7.38,33.44,55.74,0,1
183,30.0,2.2,0.2,6.4,Buncis Rebus,Rendah Lemak & Karbo,0.071,0.0065,5.81,28.39,82.58,0,0
184,45.0,2.6,0.3,8.1,Bunga Pepaya Segar,Rendah Lemak & Karbo,0.0565,0.0065,5.87,22.61,70.43,0,0
185,42.0,2.0,1.1,6.1,Bunga Turi Segar,Rendah Lemak & Karbo,0.0465,0.0256,23.02,18.6,56.74,0,0
186,333.0,29.3,3.3,50.0,Bungkil Biji Karet,Sedang,0.0877,0.0099,8.89,35.09,59.88,0,0
187,336.0,37.4,13.0,30.5,Bungkil Kacang Tanah,Sedang,0.111,0.0386,34.72,44.39,36.2,1,0
188,368.0,23.0,15.0,40.0,Bungkil Kelapa,Sedang,0.0623,0.0407,36.59,24.93,43.36,1,0
189,106.0,4.4,6.3,7.9,Buntil,Sedang,0.0411,0.0589,52.99,16.45,29.53,0,0
190,141.0,4.4,10.2,8.0,Buntil Daun Talas,Sedang,0.031,0.0718,64.65,12.39,22.54,1,0
191,125.7,3.3,1.9,23.9,Buras,Rendah Lemak,0.026,0.015,13.5,10.42,75.45,0,0
192,281.0,37.5,0.3,32.1,Burung Sarang Segar,"Tinggi Protein, Rendah Lemak",0.133,0.0011,0.96,53.19,45.53,0,1
193,38.0,1.6,0.8,6.3,Cabai Gembor Merah Segar,Rendah Lemak & Karbo,0.041,0.0205,18.46,16.41,64.62,0,0
194,26.0,0.7,0.3,5.2,Cabai Hijau Segar,Rendah Lemak & Karbo,0.0259,0.0111,10.0,10.37,77.04,0,0
195,367.0,15.9,6.2,61.8,Cabai Merah Kering,Sedang,0.0432,0.0168,15.16,17.28,67.17,0,0
196,36.0,1.0,0.3,7.3,Cabai Merah Segar,Rendah Lemak & Karbo,0.027,0.0081,7.3,10.81,78.92,0,0
197,120.0,4.7,2.4,19.9,Cabai Rawit Segar,Rendah Lemak,0.0388,0.0198,17.85,15.54,65.79,0,0
198,20.0,1.7,0.4,3.4,Caisin Segar,Rendah Lemak & Karbo,0.081,0.019,17.14,32.38,64.76,0,0
199,155.0,20.1,3.8,10.2,Cakalang Asar (Asap Papua),Sedang,0.1288,0.0244,21.92,51.54,26.15,0,1
200,323.0,4.9,11.5,50.1,Cake Tape,Sedang,0.0151,0.0355,31.94,6.05,61.85,1,0
201,102.0,3.2,6.0,8.7,Cammetutu,Sedang,0.0311,0.0583,52.43,12.43,33.79,0,0
202,366.0,11.0,3.3,73.0,Cantel Mentah,Sedang,0.03,0.009,8.09,11.99,79.56,0,0
203,97.0,5.8,6.3,4.2,Cap Cai Sayur,Sedang,0.0592,0.0643,57.86,23.67,17.14,0,1
204,24.0,1.9,0.2,3.7,Carica Papaya Segar,Rendah Lemak & Karbo,0.076,0.008,7.2,30.4,59.2,0,0
205,460.0,0.8,18.7,17.2,Cassavastick,Tinggi Lemak,0.0017,0.0406,36.51,0.69,14.92,2,0
206,116.0,3.0,0.4,28.6,Cempedak,Rendah Lemak,0.0256,0.0034,3.08,10.26,97.78,0,0
207,330.0,5.2,8.9,57.4,Cengkeh Kering,Sedang,0.0157,0.0269,24.2,6.28,69.37,1,0
208,332.0,11.0,3.3,73.0,Centel,Sedang,0.033,0.0099,8.92,13.21,87.69,0,0
209,462.0,1.2,20.7,67.7,Ceriping Getuk Singkong,Tinggi Lemak,0.0026,0.0447,40.24,1.04,58.49,2,0
210,168.0,13.0,9.6,7.5,Chicken Teriyaki Masakan,Sedang,0.0769,0.0568,51.12,30.77,17.75,1,1
211,143.0,9.8,1.4,22.8,Chikiniku Masakan,Rendah Lemak,0.0681,0.0097,8.75,27.22,63.33,0,1
212,311.0,8.0,4.0,48.9,Coklat Bubuk,Sedang,0.0256,0.0128,11.54,10.26,62.69,0,0
213,472.0,2.0,29.8,62.7,Coklat Manis Batang,Tinggi Lemak,0.0042,0.063,56.7,1.69,53.02,2,0
214,504.0,5.5,52.9,29.2,Coklat Pahit Batang,Tinggi Lemak,0.0109,0.1048,94.28,4.36,23.13,2,0
215,381.0,9.0,35.0,53.6,Coklat Susu Batang,Tinggi Lemak,0.0236,0.0916,82.46,9.42,56.13,2,0
